Dataset,Language,Source Sentence,Translation,Reference Sentence
WMT,pt,"Ignacio Sánchez Recarte, secretary general of the Comité Européen des Entreprises Vins trade association representing some 7,000 wine producers across Europe, is dismissive of the concerns of the beer makers. He told Euronews that a market dominated by multinational brewing conglomerates bears no comparison with one comprised almost entirely of small, domestic producers.","Ignacio Sánchez Recarte, general secretary of the Committee Européen des Entreprises Vins trade association representing some 7,000 wine producers across Europe, is dismissive of the concerns of the beer makers.","Ignacio Sánchez Recarte, secretário-geral da associação comercial Comité Européen des Entreprises Vins, que representa cerca de 7000 produtores de vinho em toda a Europa, não atribui grande importância às preocupações dos produtores de cerveja. À Euronews, disse que não se pode comparar um mercado dominado por conglomerados de cervejarias multinacionais a um constituído quase exclusivamente por pequenos produtores nacionais."
WMT,pt,@user4 @user3 @user5 @user6,SmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmithSmith,@user4 @user3 @user5 @user6
WMT,pt,"Judging by the state of our hospitals, the SNP's talk of recovery plans and action plans is simply that - talk, and dangerous talk at that. We must not allow incompetent politicians to lull us into complicity in the demise of that great British institution, the National Health Service.",,"A julgar pelo estado dos nossos hospitais, o discurso do SNP sobre planos de recuperação e planos de ação não passa disso: é apenas um discurso demagógico. Não podemos permitir que políticos incompetentes nos embalem na cumplicidade da destruição dessa grande instituição britânica que é o NHS."
WMT,pt,🚨 breaking news:,,🚨 Notícias de última hora:
WMT,pt,This song is encapsulates my predicament…,,Esta canção reflete totalmente o meu problema...
WMT,pt,Both the old and the new Listing titles call it a 12V 10W panel.,Titles Old and New Listing call it a 12V 10W panel.,Tanto o título do anúncio antigo como o do novo falam de um painel de 12 V e de 10 W.
WMT,pt,"Isn’t that funny? We have half the manpower left, and we can’t even refrain from hurting one another. I hastily sped up, Al’s was around the corner, so I would be fine inside. A glance behind me ensured that I was no longer being tailed as I stood in front of a bright glowing sign that read, “Alborn’s Pawnshop!” With slower steps, I entered once again–this place was more under the cover, as Alborn would often take in people who’d been mutated and snuck into Paltricus. Upon opening the door, the lights had been shut off, interestingly enough–there was no Al. No refugees. Nothing. Something wasn’t right here.",,"Não é engraçado? Estamos reduzidos a metade da força humana e não conseguimos evitar magoar-nos uns aos outros. Acelero o passo. A loja do Al era mesmo ao virar da esquina e seria um bom lugar para me abrigar. Olho de relance para trás, para assegurar que não estava a ser seguida, e dou por mim em frente a um sinal que diz ""Loja de Penhores do Alborn!"" Mais lentamente, entro e encontro um local menos vistoso, pois Alborn costumava dar abrigo a pessoas que tinham sofrido mutações e que se tinham refugiado em Paltricus. Depois de abrir a porta, as luzes estavam apagadas e não vi o Al. Nem refugiados. Nada. Algo de muito estranho se passava."
WMT,pt,These good quality stickers are about 50p each. They'll cost the same again to post. And way more in my own time to individually package and send them.,,Estes autocolantes são de boa qualidade e custam cerca de 50 cêntimos cada. Enviá-los custa outro tanto. E ainda tenho de investir boa parte do meu tempo a embalá-los individualmente e a fazer os envios.
WMT,pt,So the challenges in this are already showing themselves. I'm likely going to have a VERY difficult time getting a medical clearance due to the FAA's stance on certain medications.,,Os desafios já começam a aparecer. Provavelmente vou ter MUITA dificuldade em arranjar uma autorização médica por causa da postura da FAA em relação a certos medicamentos.
WMT,pt,And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.,Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci: Choci:,E alguém conseguiu vencer o Trimming the Herbs por um fio! Muito impressionante.
WMT,pt,Yea so I flew this today.,,Voei neste hoje.
WMT,pt,"So my dad can't give me rides to work. And for me, work is about 27 miles away. So there and back would be nearly a $100 a day with Uber. I haven't looked at Lyft. I could have, I guess, that makes sense. But I didn't have rental on my auto insurance, so that's my fault. So I guess I could have tried to do that and get that set up and tried to get a rental while I was down and out of a car. But even then, a rental wouldn't cover seven days. I'm going to sneeze, hold on. That sneeze sucked.",Meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet meet,"Então, o meu pai não me pode dar boleia para o trabalho e, no meu caso, o trabalho fica a 40 quilómetros de distância. As viagens de ida e volta num Uber iam custar à volta de 90 euros por dia. Ainda não vi os preços na Lyft. Se calhar devia ter feito isso, na verdade. Mas o meu seguro automóvel não incluía aluguer, por isso a culpa foi minha. Acho que podia ter tentado fazer isso, tratar disso e tentar alugar um carro enquanto estivesse sem o meu. Mas mesmo assim, isso não ia dar para um aluguer de sete dias. Espera, vou espirrar. Que espirro horrível."
WMT,pt,Saturday Cont:,,Cont sábado:
WMT,pt,"Rosendale, a member of the hard-right Freedom Caucus, was one of the individuals who derailed the Wednesday votes. He views the top line number in Johnson's deal as being too high and as doing too little to cut the $34 trillion national debt.","Rosendale, a hard-right Freedom Caucus, was one of the individuals who derailed the Wednesday votes. he sees the top line number in Johnson's deal as being too high and as as being doing too little to cut the $34 trillion national debt.","Rosendale, membro do partido de extrema-direita Freedom Caucus, foi uma das pessoas que fez descarrilar a votação de quarta-feira. Considera que os valores gerais da proposta de Johnson são demasiado elevados e que não contribuem suficientemente para reduzir a dívida nacional de 34 biliões de dólares."
WMT,pt,"South Wales four-piece The Now are proud to release their debut album, Too Hot To Handle, via True Music, and Callum joins me now. How are you doing, Callum? How's it going? Yeah, all good. Good, yourself? Yes, I'm very good. Thank you. It's a privilege to speak to yourselves because I've been listening to your music quite a lot since 2023. So I'm just loving the music, and I think it's something that we definitely need in the charts these days.","The Now are proud to release their debut album, Too Hot To Handle, via True Music, and Callum joins me now.How are you doing, Callum?How is it going?Yah, all good.Good, yourself?Yah, I'm very good.Thank you.It's a privilege to talk to you because I've been listening to your music quite a lot since 2023.So I'm just loving the music, and I think it's something that we definitely need in the charts these days.","The Now, o quarteto de Gales do Sul, tem o orgulho de apresentar o seu primeiro trabalho, Too Hot To Handle, sob a alçada da True Music. Callum encontra-se connosco neste momento. Como está, Callum? Como vão as coisas? Está tudo bem e consigo? Também estou bem, obrigado. É um privilégio falar convosco porque tenho ouvido bastante a vossa música desde 2023. Estou a adorar a música, e acho que vamos ver o vosso nome nos tops muito em breve."
WMT,pt,"The results are in and, drum roll, please, it's completely consistent with my family history. 89.9% British and Irish with most of that concentrated in the scottish borders, western Ireland, Wales, and cornwall. It doesn't show much breton tho so either they're so close to cornish they don't show as different in me or my breton family wasn't originally from there.",️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,"Os resultados chegaram e... são consistentes com o meu historial familiar. 89,9% britânico e irlandês, com a maior parte concentrada nas regiões de Scottish Borders, Irlanda ocidental, País de Gales e Cornualha. Mas não aparece nada da Bretanha, por isso, ou é tão perto da Cornualha que não há diferença, ou a minha família da Bretanha não era originalmente de lá."
WMT,ro,"However, Tenuk and Kayel quickly realized they weren't alone. A second dark creature shot out from beneath them, and Tenuk only just managed to avoid a collision.",,"Cu toate acestea, Tenuk și Kayel și-au dat repede seama că nu erau singuri. O a doua creatură întunecată a țâșnit de sub ei, iar Tenuk abia a reușit să evite coliziunea."
WMT,ro,"Tenuk hesitated, then stepped back, giving himself some space. With a low, slightly pained grunt, Tenuk's body stretched out, his fur replaced with scales and his arms replaced with wings. He quickly turned himself into a normal, light blue Thraki, but his eyes remained red.",,"Tenuk a ezitat, apoi a făcut un pas înapoi să-și ia niște spațiu. Cu un grohăit grav, ușor dureros, corpul lui Tenuk s-a întins, blana a fost înlocuită cu solzi, iar brațele cu aripi. S-a transformat rapid într-un Thraki normal, albastru deschis, dar ochii i-au rămas roșii."
WMT,ro,"They wondered if she would actually let them enter, unlike the previous times they went to ask. I still have a bruise from the last time. Ivory chuckled from the memory. Kari had thrown a book at their shoulder, but when she saw who it was, she apologized immediately.",,"Se întreba dacă va deschide de data asta, nu ca dățile trecute când îi mai ceruse. Încă mai am o vânătaie de data trecută, chicotea Ivory amintindu-și. Kari îi aruncase cu o carte în umăr, dar când a văzut cine era, și-a cerut imediat scuze."
WMT,ro,"The ESP didn't go online immediately, let's give it a few minutes.","ESP-ը չի սկսվել online, dajmy mu nekaj minut.","ESP nu s-a activat imediat, haide să-l mai lăsăm câteva minute."
WMT,ro,"Ignacio Sánchez Recarte, secretary general of the Comité Européen des Entreprises Vins trade association representing some 7,000 wine producers across Europe, is dismissive of the concerns of the beer makers. He told Euronews that a market dominated by multinational brewing conglomerates bears no comparison with one comprised almost entirely of small, domestic producers.","Ignacio Sánchez Recarte, general secretary of the Committee Européen des Entreprises Vins trade association representing some 7,000 wine producers across Europe, is dismissive of the concerns of the beer makers.","Ignacio Sánchez Recarte, secretarul general al asociației comerciale Comité Européen des Entreprises Vins, care reprezintă circa 7.000 de producători de vin din întreaga Europă, nu consideră justificate îngrijorările berarilor. Acesta a declarat pentru Euronews că o piață dominată de conglomerate multinaționale producătoare de bere nu se compară deloc cu una compusă aproape în întregime din mici producători interni."
