Source,Hypothesis,Reference,Source Language,Target Language
"In the course of our debate, we focused on certain parts of the world, but in the course of further speeches, honourable Members have raised a whole range of different issues which we still must continue to deal with.","în cursul dezbaterii noastre, ne-am concentrat asupra anumitor părţi ale lumii, dar în cursul altor discursuri, onorabilii deputaţi au ridicat o serie întreagă de probleme diferite pe care trebuie să le abordăm în continuare.","pe parcursul dezbaterii noastre, ne-am concentrat pe diferite părți ale lumii, dar în discursurile adiționale, onorabilii deputați au ridicat o serie întreagă de probleme diferite pe care trebuie să continuăm să le rezolvăm.",en,ro
"draftsman of the opinion of the Committee on the Internal Market and Consumer Protection. - (ES) Madam President, firstly I would like to thank the rapporteur, Mrs Herczog, for her report and her cooperation with the draftsmen of the opinions of the other committees.","raportoare pentru aviz a comisiei pentru piaţa internă şi protecţia consumatorilor. - (es) dnă preşedintă, în primul rând aş dori să mulţumesc raportoarei, dna herczog, pentru raportul său şi pentru cooperarea sa cu raportorii pentru aviz ai celorlalte comisii.","raportor pentru avizul comisiei pentru piaţa internă şi protecţia consumatorilor - (es) doamnă preşedintă, aş dori mai întâi să mulţumesc raportorului, doamna herczog, pentru raportul domniei sale şi pentru cooperarea cu raportorii pentru aviz ai celorlalte comisii.",en,ro
We should let them come to Europe!,ar trebui să le lăsăm să vină în europa!,ar trebui să-i lăsăm să vină în europa!,en,ro
"I think we also need to take on board that they come with their own culture, tradition and languages.","cred că trebuie, de asemenea, să luăm în considerare faptul că acestea vin cu propria lor cultură, tradiţie şi limbi.","cred că trebuie să avem în vedere şi faptul că sosesc cu propria lor cultură, propria lor tradiţie şi propria limbă.",en,ro
But we could never get back what we lost in the crisis.,dar nu am putut să revenim niciodată la ceea ce am pierdut în criză.,dar nu vom putea recupera niciodată ceea ce am pierdut în timpul crizei.,en,ro
You even have the support of the Irish members of the Group of the European People's Party (Christian Democrats).,chiar aveţi sprijinul membrilor irlandezi ai grupului partidului popular european (creştin-democrat).,aveți până și susținerea deputaților irlandezi din grupul partidului popular european (creștin democrat).,en,ro
"The EU can, and must, use numerous tools to deter such actions, such as asset freezes, travel bans, etc. The EU must review its policies towards those countries and make full and effective use of the existing support given through the European Neighbourhood and Partnership Instrument, the European Instrument for Democracy and Human Rights and the Instrument for Stability, in order to urgently assist the countries and civil societies in the Middle East and in the Gulf in their transition towards democracy and respect for human rights.","ue poate și trebuie să folosească numeroase instrumente pentru a împiedica astfel de acțiuni, cum ar fi înghețarea activelor, interdicțiile de călătorie etc. ue trebuie să își revizuiască politicile față de aceste țări și să utilizeze pe deplin și eficient sprijinul existent acordat prin intermediul instrumentului european de vecinătate și parteneriat, instrumentului european pentru democrație și drepturile omului și instrumentului pentru stabilitate, pentru a ajuta urgent țările și societățile civile din orientul mijlociu și din golf în tranziția lor către democrație și respectarea drepturilor omului.","ue poate și trebuie să utilizeze numeroase instrumente pentru a descuraja astfel de acțiuni, cum ar fi înghețarea activelor, interdicțiile de a călători peste hotare etc. ue trebuie să își revizuiască politicile față de aceste țări și să utilizeze pe deplin și eficient sprijinul existent acordat prin intermediul instrumentului european de vecinătate și parteneriat, instrumentul european pentru democrație și drepturile omului și instrumentul pentru stabilitate, pentru a ajuta în regim de urgență țările și societățile civile din orientul mijlociu și din golf în tranziția lor spre democrație și respectarea drepturilor omului.",en,ro
"Madam President, I believe this has been a very important debate: a debate on an issue that is at the heart of European concerns at the moment - the Greece issue - but, beyond that, on the economic situation of the European Union as a whole, a debate at which, by the way Mr Audy, the Presidency of the Council has been present, as agreed in Parliament: I represent the Presidency of the Council here.","doamnă preşedintă, cred că aceasta a fost o dezbatere foarte importantă: o dezbatere asupra unei chestiuni care se află în centrul preocupărilor europene în acest moment - problema greciei - dar, dincolo de aceasta, asupra situaţiei economice a uniunii europene în ansamblu, o dezbatere la care, de altfel, domnul audy, preşedinţia consiliului a fost prezentă, aşa cum s-a convenit în parlament: eu reprezint aici preşedinţia consiliului.","dnă preşedintă, consider că aceasta a fost o dezbatere foarte importantă: o dezbatere asupra unei probleme aflate în centrul preocupărilor europene din prezent - problema greciei - dar, dincolo de acest lucru, o dezbatere asupra situaţiei economice a uniunii europene în ansamblu, o dezbatere la care, apropo, dle audy, preşedinţia consiliului a fost prezentă, aşa cum s-a stabilit, în parlament: reprezint preşedinţia consiliului aici.",en,ro
Even the Mexican national human rights commission has repeatedly documented the increase in violent crime by the military.,chiar şi comisia naţională mexicană pentru drepturile omului a documentat în mod repetat creşterea crimelor violente comise de armată.,chiar şi comisia naţională pentru drepturile omului a luat act în repetate rânduri de intensificarea crimelor violente comise de armată.,en,ro
"Given that the creation of a civil defence force would be of particular assistance in supporting Member States' national authorities responsible for civil protection, what are the Council's views on the creation of a civil defence force?","glede na to, da bi zgradba civilnih varnostnih sil bila posebno pomoč pri podpiranju vnitrostátnih orgánov členskýh držav, ki so odgovorni za civilno zaščito, kakšne so mnenja rady o zgradbi civilnih varnostnih sil?","glede na to, da naj bi ustanovitev sile za civilno zaščito zlasti pripomogla k podpiranju nacionalnih organov držav članic, pristojnih za civilno zaščito, kakšna so stališča sveta o ustanovitvi sil za civilno zaščito?",en,sl
"(RO) Mr President, creating a European identity and increasing the level of interest in the EU are major challenges.","(ro) priekšsēdētāja kunga, ustvarjanje evropskéga identiteta in povečanje zanimanja za eu predstavljajo velike izzive.","(ro) gospod predsednik, oblikovanje evropske identitete in povečanje ravni zanimanja za eu sta pomembna izziva.",en,sl
Some butchers' shops have ceased trading.,nekateri jedilski trgovine so preklineli.,nekatere klavnice so prenehale trgovati.,en,sl
"I agree with you, Mr Catania, on the need to improve our work with border officials, to train them and make them aware of asylum issues.","z vami se strinjam, g. catania, da moramo izboljšati naše delo z območniškimi uslužbenci, jih učiti in informirati o problemih pri azylu.","strinjam se z vami, gospod catania, o potrebi po izboljšanju našega dela z mejnimi uslužbenci, za njihovo usposabljanje in ozaveščanje o azilnih vprašanjih.",en,sl
Investment by the major capitalist multinational companies and banks in solving the problems caused by the crisis is minimal.,"vlaga velikih kapitalističnih večnarodnih podjetij in bank v reševanje problemov, ki so povzročali krizo, je minimalna.","vlaganja velikih kapitalističnih večnacionalnih družb in bank v reševanje težav, ki jih je povzročila kriza, so minimalna.",en,sl
"Further large-scale exploitation of tropical and other particularly species-rich forests with a high carbon storage capacity is irresponsible and may lead to further deforestation and forest degradation, with devastating consequences for the environment worldwide.","dalejša obsežna poraba tropskih in drugih, še posebej bogatih vrst, gozdov z visoko lahkoto shranjevanja ogljika je neodgovorna in lahko vodi v daljšo razkošenje in degradacijo gozdov, s uničujočimi posledicami za okolje na svetu.","nadaljnje obsežno izkoriščanje tropskih in drugih gozdov, ki so še posebej bogati z vrstami in ki imajo visoko zmogljivost shranjevanja ogljika, je neodgovorno dejanje, ki lahko pripelje do nadaljnjega krčenja in uničevanja gozdov, kar bi lahko imelo uničujoče posledice za okolje po vsem svetu.",en,sl
