Dataset,Language,Source Sentence,Translation,Reference Sentence
Europarl,sk,I therefore fully support the demands made by the Socialist Group in the European Parliament in its question.,,"Preto plne podporujem požiadavky, ktoré kladie Socialistická skupina v Európskom parlamente v súvislosti s touto otázkou."
Europarl,sk,It is wrong for important matters such as combating poverty and social exclusion not to be discussed openly here.,,"Nie je správne, že také dôležité problémy, ako boj proti chudobe a sociálne vyčlenenie, tu nemôžeme otvorene prediskutovať."
Europarl,sk,"Anti-competitive practices have been discovered in the dairy sector in the United Kingdom and in Greece, and fines have been imposed on firms involved in those anti-competitive practices.",,V sektore mlieka v Spojenom kráľovstve a Grécku boli odhalené praktiky v rozpore s hospodárskou súťažou a zainteresovaným firmám boli za to udelené pokuty.
Europarl,sk,"For the time being, the CAP does not address environmental issues in a consistent manner.",,SPP zatiaľ nerieši otázky životného prostredia konzistentným spôsobom.
Europarl,sk,"Therefore, I suggest that the Commission consider not only those people at risk of losing their jobs, but also those who are finding it difficult to enter or return to the labour market.",,"Navrhujem preto, aby Komisia zohľadnila nielen ľudí, ktorým hrozí riziko straty zamestnania, ale aj tých, ktorí majú problémy so vstupom alebo návratom na pracovný trh."
Europarl,sk,These would be ways of bringing in revenue to combat poverty and other persistent economic and social problems.,,Týmito spôsobmi by sa dali získať prostriedky na boj proti chudobe a ostatným pretrvávajúcim hospodárskym a sociálnym problémom.
Europarl,sk,Where were you before?,,Kde ste boli tak dlho?
Europarl,sk,"The negotiators of the deposed President Zelaya did not establish, however, who should head the government of unity.",,"Predstavitelia rokujúci v mene zvrhnutého prezidenta Zelayu však nestanovili, kto má stáť na čele vlády jednoty."
Europarl,sk,"That is why the G20 in Pittsburgh is so important, though the European Union itself should, of course, take vigorous action.",,"Práve preto je samit G20 v Pittsburghu taký dôležitý, hoci aj Európska únia samotná by mala, samozrejme, prijať dôrazné opatrenia."
Europarl,sk,"As shadow rapporteur for the Committee on Culture and Education, I welcome the compromise that has been forged, especially the reduction of the minimum number of countries needed to register an initiative to one quarter of the Member States, and the fact that the European Parliament will play an active role in the public hearing of successful initiative proposals.",,"Ako tieňová spravodajkyňa Výboru pre kultúru a vzdelávanie vítam prijatý kompromis, najmä zníženie minimálneho počtu krajín potrebného na registráciu iniciatívy na jednu štvrtinu členských štátov, a skutočnosť, že Európsky parlament bude zohrávať aktívnu úlohu vo verejnom vypočutí úspešných návrhov iniciatív."
Europarl,sk,They should not be allowed to get away with murder.,,"Nemali by sme dovoliť, aby im prešla vražda."
Europarl,sk,"Last but not least, investments relating to energy efficiency do not figure on the list of the investments receiving financing.",,"V neposlednom rade, investície týkajúce sa energetickej účinnosti sa nenachádzajú na zozname financovaných investícií."
Europarl,sk,"Madam President, SIS II is a tale of attempts, failures and new attempts that has gone on for years.",,"Vážená pani predsedajúca, SIS II je príbeh plný pokusov, neúspechov a nových pokusov, ktorý trvá roky."
Europarl,sk,"More and more Indians are asking for that, shocked after the terrible reaction of the regime to the effects of the cyclone.",,"Žiada o to stále viac a viac indických občanov, ktorí sú šokovaní neospravedlniteľnou reakciou režimu na škody spôsobené cyklónom."
Europarl,sk,"Madam President, when we heard the recording from Mr Fariñas from Cuba this morning, I was impressed by the fact that he identified himself and his colleagues as a 'non-violent' opposition to the Cuban regime.",,"Vážená pani predsedajúca, keď sme dnes ráno počuli nahrávku od pána Fariñasa z Kuby, zapôsobila na mňa skutočnosť, že seba a svojich kolegov označil za ""nenásilnú"" opozíciu kubánskeho režimu."
Europarl,sk,I would like to make several remarks on the European Security Strategy and the Common Security and Defence Policy.,,Chcem vyjadriť niekoľko pripomienok k európskej bezpečnostnej stratégii a spoločnej bezpečnostnej a obrannej politike.
Europarl,sk,"As the Chairman of the Committee on the Environment, Public Health and Food Safety, I would like to commend the Portuguese Presidency for having set as one of the main goals of its programme the issue of desertification and water shortage.",,"Na začiatok mi dovoľte, aby som ako predseda Výboru pre životné prostredie privítal skutočnosť, že portugalské predsedníctvo si problém dezertifikácie a problém nedostatku vody vytýčilo ako jeden z hlavných cieľov svojho programu a svojho predsedníctva."
Europarl,sl,"Given that the creation of a civil defence force would be of particular assistance in supporting Member States' national authorities responsible for civil protection, what are the Council's views on the creation of a civil defence force?",,"Glede na to, da naj bi ustanovitev sile za civilno zaščito zlasti pripomogla k podpiranju nacionalnih organov držav članic, pristojnih za civilno zaščito, kakšna so stališča Sveta o ustanovitvi sil za civilno zaščito?"
Europarl,sl,"(RO) Mr President, creating a European identity and increasing the level of interest in the EU are major challenges.",,"(RO) Gospod predsednik, oblikovanje evropske identitete in povečanje ravni zanimanja za EU sta pomembna izziva."
Europarl,sl,Some butchers' shops have ceased trading.,,Nekatere klavnice so prenehale trgovati.
Europarl,sl,"I agree with you, Mr Catania, on the need to improve our work with border officials, to train them and make them aware of asylum issues.",,"Strinjam se z vami, gospod Catania, o potrebi po izboljšanju našega dela z mejnimi uslužbenci, za njihovo usposabljanje in ozaveščanje o azilnih vprašanjih."
Europarl,sl,Investment by the major capitalist multinational companies and banks in solving the problems caused by the crisis is minimal.,,"Vlaganja velikih kapitalističnih večnacionalnih družb in bank v reševanje težav, ki jih je povzročila kriza, so minimalna."
Europarl,sl,"Further large-scale exploitation of tropical and other particularly species-rich forests with a high carbon storage capacity is irresponsible and may lead to further deforestation and forest degradation, with devastating consequences for the environment worldwide.",,"Nadaljnje obsežno izkoriščanje tropskih in drugih gozdov, ki so še posebej bogati z vrstami in ki imajo visoko zmogljivost shranjevanja ogljika, je neodgovorno dejanje, ki lahko pripelje do nadaljnjega krčenja in uničevanja gozdov, kar bi lahko imelo uničujoče posledice za okolje po vsem svetu."
Europarl,sl,"Mr President, I would like to make sure I have understood you correctly.",,"Gospod predsednik, rad bi se prepričal, da sem vas pravilno razumel."
Europarl,sl,"We seek far-reaching liberalisation in trade in goods and services, as well as in investment.",,"Prizadevamo si za daljnosežno liberalizacijo trgovine z blagom in storitvami, ter tudi vlaganj."
Europarl,sl,"These funds can, however, bring threats along with them too.",,Seveda lahko ti skladi prinašajo tudi grožnje.
Europarl,sl,"241 locations in Romania, with a total population of 1.6 million inhabitants, suffered directly as a result of the disaster, which partially or totally destroyed houses and crops.",,"Kot posledica nesreče, ki je delno ali docela uničila hiše in pridelke, je bilo neposredno prizadetih 241 okrajev z 1,6 milijonov prebivalcev"
Europarl,sl,"In conclusion, in whatever forum these issues are discussed, be it NATO or be it the OSCE, I think it would be important that decisions on the future of the European security architecture should also involve the European Union.",,"Če sklenemo, ne glede na to, v katerem forumu se ta vprašanja obravnavajo, v Natu ali OVSE, menim, da je pomembno, da sklepi o prihodnosti evropske varnostne strukture vključujejo tudi Evropsko unijo."
Europarl,sl,Written statements (Rule 142),,Pisna izjava (člen 142)
Europarl,sl,"I wish to add that, as a number of speakers said, air transport is developing at a rapid pace, and even though in certain cases high-speed rail transport may take up part of the market share, air transport is a means of travel that will continue to evolve in years to come: I think that this is certainly the case.",,"Kot je povedalo veliko govornikov, se zračni prevoz hitro razvija, in čeprav železniško omrežje za visoke hitrosti prevzema del tržnega deleža, je zračni prevoz sredstvo prevoza, ki se bo v naslednjih letih še razvijalo. S tem se popolnoma strinjam."
