Model Name,Dataset,Language,Source Sentence,Translation,Reference Sentence
Helsinki-NLP/opus-mt-en-sk,Europarl,sk,"As shadow rapporteur for the Committee on Culture and Education, I welcome the compromise that has been forged, especially the reduction of the minimum number of countries needed to register an initiative to one quarter of the Member States, and the fact that the European Parliament will play an active role in the public hearing of successful initiative proposals.","Ako tieňová spravodajkyňa Výboru pre kultúru a vzdelávanie vítam dosiahnutý kompromis, najmä zníženie minimálneho počtu krajín potrebných na registráciu iniciatívy na jednu štvrtinu členských štátov a skutočnosť, že Európsky parlament bude zohrávať aktívnu úlohu pri verejnom vypočutí o úspešných návrhoch iniciatív.","Ako tieňová spravodajkyňa Výboru pre kultúru a vzdelávanie vítam prijatý kompromis, najmä zníženie minimálneho počtu krajín potrebného na registráciu iniciatívy na jednu štvrtinu členských štátov, a skutočnosť, že Európsky parlament bude zohrávať aktívnu úlohu vo verejnom vypočutí úspešných návrhov iniciatív."
Helsinki-NLP/opus-mt-en-sk,Europarl,sk,They should not be allowed to get away with murder.,Nemali by mať dovolené uniknúť vražde.,"Nemali by sme dovoliť, aby im prešla vražda."
Helsinki-NLP/opus-mt-en-sk,Europarl,sk,"Last but not least, investments relating to energy efficiency do not figure on the list of the investments receiving financing.","V neposlednom rade investície týkajúce sa energetickej účinnosti nie sú uvedené v zozname investícií, ktoré dostávajú finančné prostriedky.","V neposlednom rade, investície týkajúce sa energetickej účinnosti sa nenachádzajú na zozname financovaných investícií."
Helsinki-NLP/opus-mt-en-sk,Europarl,sk,"Madam President, SIS II is a tale of attempts, failures and new attempts that has gone on for years.","Vážená pani predsedajúca, SIS II je príbehom o pokusoch, zlyhaniach a nových pokusoch, ktoré trvajú celé roky.","Vážená pani predsedajúca, SIS II je príbeh plný pokusov, neúspechov a nových pokusov, ktorý trvá roky."
Helsinki-NLP/opus-mt-en-sk,Europarl,sk,"More and more Indians are asking for that, shocked after the terrible reaction of the regime to the effects of the cyclone.","Stále viac Indiánov o to žiada, šokovaných po hroznej reakcii režimu na následky cyklónu.","Žiada o to stále viac a viac indických občanov, ktorí sú šokovaní neospravedlniteľnou reakciou režimu na škody spôsobené cyklónom."
Helsinki-NLP/opus-mt-en-sk,Europarl,sk,"Madam President, when we heard the recording from Mr Fariñas from Cuba this morning, I was impressed by the fact that he identified himself and his colleagues as a 'non-violent' opposition to the Cuban regime.","Vážená pani predsedajúca, keď sme dnes ráno počuli nahrávku pána Fariñasa z Kuby, zapôsobila na mňa skutočnosť, že seba a svojich kolegov označil za ""nenásilnú"" opozíciu kubánskeho režimu.","Vážená pani predsedajúca, keď sme dnes ráno počuli nahrávku od pána Fariñasa z Kuby, zapôsobila na mňa skutočnosť, že seba a svojich kolegov označil za ""nenásilnú"" opozíciu kubánskeho režimu."
Helsinki-NLP/opus-mt-en-sk,Europarl,sk,I would like to make several remarks on the European Security Strategy and the Common Security and Defence Policy.,Chcel by som uviesť niekoľko poznámok k európskej bezpečnostnej stratégii a spoločnej bezpečnostnej a obrannej politike.,Chcem vyjadriť niekoľko pripomienok k európskej bezpečnostnej stratégii a spoločnej bezpečnostnej a obrannej politike.
Helsinki-NLP/opus-mt-en-sk,Europarl,sk,"As the Chairman of the Committee on the Environment, Public Health and Food Safety, I would like to commend the Portuguese Presidency for having set as one of the main goals of its programme the issue of desertification and water shortage.","Ako predseda Výboru pre životné prostredie, verejné zdravie a bezpečnosť potravín by som chcel pochváliť portugalské predsedníctvo za to, že si stanovilo za jeden z hlavných cieľov svojho programu otázku dezertifikácie a nedostatku vody.","Na začiatok mi dovoľte, aby som ako predseda Výboru pre životné prostredie privítal skutočnosť, že portugalské predsedníctvo si problém dezertifikácie a problém nedostatku vody vytýčilo ako jeden z hlavných cieľov svojho programu a svojho predsedníctva."
Helsinki-NLP/opus-mt-en-sk,WMT,sk,"However, Tenuk and Kayel quickly realized they weren't alone. A second dark creature shot out from beneath them, and Tenuk only just managed to avoid a collision.","Tenuk a Kayel si však rýchlo uvedomili, že nie sú sami. Druhá temná bytosť vystrelená spod nich, a Tenuk sa len podarilo vyhnúť kolízii.","No obidvaja si rýchlo uvedomili, že nie sú sami. Zospodu k nim vyrazilo druhé tmavé monštrum a Tenuk sa len tak-tak vyhol zrážke."
Helsinki-NLP/opus-mt-en-sk,WMT,sk,"Tenuk hesitated, then stepped back, giving himself some space. With a low, slightly pained grunt, Tenuk's body stretched out, his fur replaced with scales and his arms replaced with wings. He quickly turned himself into a normal, light blue Thraki, but his eyes remained red.","Tenuk váhal, potom odstúpil späť, dal si nejaký priestor. S nízkym, mierne bolestivé grunt, Tenuk telo natiahol, jeho srsť nahradil šupiny a jeho ruky nahradené krídlami. Rýchlo sa zmenil na normálne, svetlo modré Thraki, ale jeho oči zostali červené.","Tenuk zaváhal, potom urobil krok vzad, aby mal viac miesta. S hlbokým, mierne bolestným zavrčaním sa jeho telo natiahlo, srsť sa zmenila na šupiny a namiesto rúk mu narástli krídla. Rýchlo sa premenil na normálneho bledomodrého Thrakiho, iba jeho oči ostali červené."
Helsinki-NLP/opus-mt-en-sk,WMT,sk,"They wondered if she would actually let them enter, unlike the previous times they went to ask. I still have a bruise from the last time. Ivory chuckled from the memory. Kari had thrown a book at their shoulder, but when she saw who it was, she apologized immediately.","Pýtali sa, či by ich naozaj nechala vstúpiť, na rozdiel od predchádzajúcich čias, kedy išli sa opýtať. Stále mám modrinu z poslednej doby. Služobník sa zmiatol z pamäte. Kari hodil knihu na plece, ale keď videla, kto to bol, okamžite sa ospravedlnila.","Bol zvedavý, či ho už na rozdiel od predchádzajúcich návštev pustí dnu. Modrina z posledného pokusu sa mu stále nezahojila. Ivory sa pri tej spomienke uchechtol. Kari mu hodila do ramena knihu, ale keď zistila, o koho ide, hneď sa ospravedlnila."
Helsinki-NLP/opus-mt-en-sk,WMT,sk,"The ESP didn't go online immediately, let's give it a few minutes.","ESP nešiel on-line okamžite, dajme tomu pár minút.","ESP nebolo okamžite online, dám tomu pár minút."
Helsinki-NLP/opus-mt-en-sk,WMT,sk,"Ignacio Sánchez Recarte, secretary general of the Comité Européen des Entreprises Vins trade association representing some 7,000 wine producers across Europe, is dismissive of the concerns of the beer makers. He told Euronews that a market dominated by multinational brewing conglomerates bears no comparison with one comprised almost entirely of small, domestic producers.","Ignacio Sánchez Recarte, generálny tajomník Comité Européen des Entreprises Vins, obchodného združenia zastupujúceho približne 7000 výrobcov vína v celej Európe, odmieta obavy výrobcov piva. Euronews povedal, že trh, ktorému dominujú nadnárodné pivovarnícke konglomeráty, nemá žiadne porovnanie s trhom, ktorý tvoria takmer výlučne malí domáci výrobcovia.","Ignacio Sánchez Recarte, generálny tajomník obchodnej asociácie Comité Européen des Entreprises Vins, ktorá zastupuje približne 7 000 výrobcov vína z celej Európy, sa k výhradám pivovarníkov stavia odmietavo. Ako povedal pre Euronews, trh ovládaný nadnárodnými pivovarníckymi konglomerátmi sa nedá porovnať s trhom, ktorý sa skladá takmer bez výnimky z drobných domácich výrobcov."
Helsinki-NLP/opus-mt-en-sk,WMT,sk,@user4 @user3 @user5 @user6,@ user4 @ user3 @ user5 @ user6,@user4 @user3 @user5 @user6
Helsinki-NLP/opus-mt-en-sk,WMT,sk,"Judging by the state of our hospitals, the SNP's talk of recovery plans and action plans is simply that - talk, and dangerous talk at that. We must not allow incompetent politicians to lull us into complicity in the demise of that great British institution, the National Health Service.","Súdiac podľa stavu našich nemocníc, SNP hovorí o plánoch obnovy a akčných plánoch jednoducho, že - hovoriť, a nebezpečné reči na to. Nesmieme dovoliť nekompetentným politikom, aby nás uväznili v spoluúčasti na zániku tejto veľkej britskej inštitúcie, Národnej zdravotnej služby.","Súdiac podľa situácie v našich nemocniciach sú reči Škótskej národnej strany o plánoch obnovy a akčných plánoch naozaj len rečami, a to nebezpečnými. Nesmieme nekompetentným politikom dovoliť, aby z nás spravili spolupáchateľov zániku tejto veľkej britskej inštitúcie, Národnej zdravotnej služby."
Helsinki-NLP/opus-mt-en-sk,WMT,sk,🚨 breaking news:,chápavé novinky:,🚨 aktuálna správa:
Helsinki-NLP/opus-mt-en-sk,WMT,sk,This song is encapsulates my predicament…,Táto pieseň zapuzdruje moju situáciu...,Táto skladba zachytáva moju dilemu...
Helsinki-NLP/opus-mt-en-sk,WMT,sk,Both the old and the new Listing titles call it a 12V 10W panel.,Obaja staré a nové tituly Listing nazývajú 12V 10W panel.,V starom aj novom názve záznamu sa uvádza ako 12 V 10 W panel.
Helsinki-NLP/opus-mt-en-sk,WMT,sk,"Isn’t that funny? We have half the manpower left, and we can’t even refrain from hurting one another. I hastily sped up, Al’s was around the corner, so I would be fine inside. A glance behind me ensured that I was no longer being tailed as I stood in front of a bright glowing sign that read, “Alborn’s Pawnshop!” With slower steps, I entered once again–this place was more under the cover, as Alborn would often take in people who’d been mutated and snuck into Paltricus. Upon opening the door, the lights had been shut off, interestingly enough–there was no Al. No refugees. Nothing. Something wasn’t right here.","Je to vtipné? Máme polovicu pracovnej sily vľavo, a môžeme dokonca zdržať sa bolí jeden druhého. Unáhlene som sa zrýchlil hore, Alches bol za rohom, takže by som bol v poriadku vnútri. Pohľad za mnou zaistil, že som už nie je sledovať, ako som stál pred jasným žiariace znamenie, ktoré čítajú, Alborn a Pawnshop!a s pomalšie kroky, Vstúpil som opäť toto miesto bolo viac pod krytom, ako Alborn by často brať do ľudí, ktorí boli mutovaní a vrhnúť sa do Paltricus. Upon otváranie dverí, svetlá boli zatvorené, dosť zaujímavé, že tam nebol žiadny Al. Žiadne utečencov. Nič. Niečo nebolo práve tu.","Smiešne, nie? Neostala nám ani polovica sily, no aj tak sme sa nevedeli ovládnuť natoľko, aby sme jeden druhému neubližovali. Náhlivo som zrýchlila. Alov podnik je za rohom, vnútri budem v bezpečí. Keď som dorazila pred jasne žiariaci pútač s nápisom „Albornova záložňa!“, pohľadom ponad plece som sa ubezpečila, že ma nikto nesleduje. Pomalým krokom som vošla už do druhého podniku – toto miesto bolo tak trochu v podzemí, pretože Alborn sem často vodil mutantov, ktorým sa podarilo prešmyknúť do Paltricusu. Otvorila som dvere, lenže dnu sa nesvietilo. Zaujímavé. Po Alovi takisto ani stopa. Žiadni utečenci. Nič. Niečo tu nehralo."
Helsinki-NLP/opus-mt-en-sk,WMT,sk,These good quality stickers are about 50p each. They'll cost the same again to post. And way more in my own time to individually package and send them.,Tieto kvalitné nálepky sú asi 50 p každý. Budú stáť rovnakú opäť na post. A oveľa viac vo svojom voľnom čase individuálne balíček a poslať ich.,Tieto kvalitné nálepky stoja asi 50 pencí za kus. Toľko isto bude stáť ešte ich zaslanie poštou. A oveľa viac môjho vlastného času bude treba na ich individuálne balenie a odoslanie.
Helsinki-NLP/opus-mt-en-sk,WMT,sk,So the challenges in this are already showing themselves. I'm likely going to have a VERY difficult time getting a medical clearance due to the FAA's stance on certain medications.,"Takže výzvy v tomto sú už ukazuje sami. Som pravdepodobné, že bude mať veľmi ťažké čas dostať lekársku previerku vzhľadom k pozícii FAA na niektoré lieky.",Tak už sa ukazujú problémy v tejto záležitosti. Pravdepodobne pre mňa bude VEĽMI ťažké získať povolenie od lekára vzhľadom na stanovisko FAA k určitým liekom.
Helsinki-NLP/opus-mt-en-sk,WMT,sk,And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.,A práve pod drôtom v podstate niekto skutočne porazil Trimming Herbs! Naozaj pôsobivé.,A niekto v podstate len tak tak prešiel Trimming the Herbs! Naozaj pôsobivé.
